"","Plot","Plant ID","Range.x","Row.x","Field.x","value","Plot Name","Block","Rep","coverage","severity","severity_new"
"108","19DR2011","19DR2011.08",2,15,"MF-700","0","Z025E0155",1,1,0,"","2"
"109","19DR2011","19DR2011.09",2,15,"MF-700","3-","Z025E0155",1,1,3,"-","1"
"110","19DR2011","19DR2011.10",2,15,"MF-700","4-","Z025E0155",1,1,4,"-","1"
"111","19DR2012","19DR2012.01",2,16,"MF-700","1+","Z025E0095",1,1,1,"+","3"
"112","19DR2012","19DR2012.02",2,16,"MF-700","0","Z025E0095",1,1,0,"","2"
"113","19DR2012","19DR2012.03",2,16,"MF-700","0","Z025E0095",1,1,0,"","2"
"114","19DR2012","19DR2012.04",2,16,"MF-700","0","Z025E0095",1,1,0,"","2"
"115","19DR2012","19DR2012.05",2,16,"MF-700","0","Z025E0095",1,1,0,"","2"
"116","19DR2012","19DR2012.06",2,16,"MF-700","0","Z025E0095",1,1,0,"","2"
"117","19DR2012","19DR2012.07",2,16,"MF-700","1-","Z025E0095",1,1,1,"-","1"
"118","19DR2012","19DR2012.08",2,16,"MF-700","6+","Z025E0095",1,1,6,"+","3"
"119","19DR2012","19DR2012.09",2,16,"MF-700","5-","Z025E0095",1,1,5,"-","1"
"120","19DR2012","19DR2012.10",2,16,"MF-700","0","Z025E0095",1,1,0,"","2"
"121","19DR2013","19DR2013.01",2,17,"MF-700","0","Z025E0149",1,1,0,"","2"
"122","19DR2013","19DR2013.02",2,17,"MF-700","0","Z025E0149",1,1,0,"","2"
"123","19DR2013","19DR2013.03",2,17,"MF-700","0","Z025E0149",1,1,0,"","2"
"124","19DR2013","19DR2013.04",2,17,"MF-700","0","Z025E0149",1,1,0,"","2"
"125","19DR2013","19DR2013.05",2,17,"MF-700","0","Z025E0149",1,1,0,"","2"
"126","19DR2013","19DR2013.06",2,17,"MF-700","0","Z025E0149",1,1,0,"","2"
"127","19DR2013","19DR2013.07",2,17,"MF-700","0","Z025E0149",1,1,0,"","2"
"128","19DR2013","19DR2013.08",2,17,"MF-700",".","Z025E0149",1,1,NA,"","2"
"129","19DR2013","19DR2013.09",2,17,"MF-700",".","Z025E0149",1,1,NA,"","2"
"130","19DR2013","19DR2013.10",2,17,"MF-700",".","Z025E0149",1,1,NA,"","2"
"131","19DR2014","19DR2014.01",2,18,"MF-700","0","Z025E0051",1,1,0,"","2"
"132","19DR2014","19DR2014.02",2,18,"MF-700",".","Z025E0051",1,1,NA,"","2"
"133","19DR2014","19DR2014.03",2,18,"MF-700",".","Z025E0051",1,1,NA,"","2"
"134","19DR2014","19DR2014.04",2,18,"MF-700",".","Z025E0051",1,1,NA,"","2"
"135","19DR2014","19DR2014.05",2,18,"MF-700",".","Z025E0051",1,1,NA,"","2"
"136","19DR2014","19DR2014.06",2,18,"MF-700",".","Z025E0051",1,1,NA,"","2"
"137","19DR2014","19DR2014.07",2,18,"MF-700",".","Z025E0051",1,1,NA,"","2"
"138","19DR2014","19DR2014.08",2,18,"MF-700",".","Z025E0051",1,1,NA,"","2"
"139","19DR2014","19DR2014.09",2,18,"MF-700",".","Z025E0051",1,1,NA,"","2"
"140","19DR2014","19DR2014.10",2,18,"MF-700",".","Z025E0051",1,1,NA,"","2"
"141","19DR2015","19DR2015.01",2,19,"MF-700","1-","Z025E0109",1,1,1,"-","1"
"142","19DR2015","19DR2015.02",2,19,"MF-700","3-","Z025E0109",1,1,3,"-","1"
"143","19DR2015","19DR2015.03",2,19,"MF-700","7-","Z025E0109",1,1,7,"-","1"
"144","19DR2015","19DR2015.04",2,19,"MF-700","7-","Z025E0109",1,1,7,"-","1"
"145","19DR2015","19DR2015.05",2,19,"MF-700","0","Z025E0109",1,1,0,"","2"
"146","19DR2015","19DR2015.06",2,19,"MF-700","7-","Z025E0109",1,1,7,"-","1"
"147","19DR2015","19DR2015.07",2,19,"MF-700","3-","Z025E0109",1,1,3,"-","1"
"148","19DR2015","19DR2015.08",2,19,"MF-700","6-","Z025E0109",1,1,6,"-","1"
"149","19DR2015","19DR2015.09",2,19,"MF-700","7-","Z025E0109",1,1,7,"-","1"
"150","19DR2015","19DR2015.10",2,19,"MF-700","7+","Z025E0109",1,1,7,"+","3"
"151","19DR2016","19DR2016.01",2,20,"MF-700","2+","Z025E0094",1,1,2,"+","3"
"152","19DR2016","19DR2016.02",2,20,"MF-700","7+","Z025E0094",1,1,7,"+","3"
"153","19DR2016","19DR2016.03",2,20,"MF-700","7-","Z025E0094",1,1,7,"-","1"
"154","19DR2016","19DR2016.04",2,20,"MF-700","0","Z025E0094",1,1,0,"","2"
"155","19DR2016","19DR2016.05",2,20,"MF-700","2-","Z025E0094",1,1,2,"-","1"
"156","19DR2016","19DR2016.06",2,20,"MF-700","0","Z025E0094",1,1,0,"","2"
"157","19DR2016","19DR2016.07",2,20,"MF-700","1-","Z025E0094",1,1,1,"-","1"
"158","19DR2016","19DR2016.08",2,20,"MF-700","1-","Z025E0094",1,1,1,"-","1"
"159","19DR2016","19DR2016.09",2,20,"MF-700","2-","Z025E0094",1,1,2,"-","1"
"160","19DR2016","19DR2016.10",2,20,"MF-700",".","Z025E0094",1,1,NA,"","2"
"161","19DR2017","19DR2017.01",2,21,"MF-700","3-","Z025E0114",1,1,3,"-","1"
"162","19DR2017","19DR2017.02",2,21,"MF-700","7-","Z025E0114",1,1,7,"-","1"
"163","19DR2017","19DR2017.03",2,21,"MF-700","7+","Z025E0114",1,1,7,"+","3"
"164","19DR2017","19DR2017.04",2,21,"MF-700","0","Z025E0114",1,1,0,"","2"
"165","19DR2017","19DR2017.05",2,21,"MF-700","1-","Z025E0114",1,1,1,"-","1"
"166","19DR2017","19DR2017.06",2,21,"MF-700","0","Z025E0114",1,1,0,"","2"
"167","19DR2017","19DR2017.07",2,21,"MF-700","1-","Z025E0114",1,1,1,"-","1"
"168","19DR2017","19DR2017.08",2,21,"MF-700",".","Z025E0114",1,1,NA,"","2"
"169","19DR2017","19DR2017.09",2,21,"MF-700",".","Z025E0114",1,1,NA,"","2"
"170","19DR2017","19DR2017.10",2,21,"MF-700",".","Z025E0114",1,1,NA,"","2"
"171","19DR2018","19DR2018.01",2,22,"MF-700","0","Tx303",1,1,0,"","2"
"172","19DR2018","19DR2018.02",2,22,"MF-700","7-","Tx303",1,1,7,"-","1"
"173","19DR2018","19DR2018.03",2,22,"MF-700","5-","Tx303",1,1,5,"-","1"
"174","19DR2018","19DR2018.04",2,22,"MF-700","2-","Tx303",1,1,2,"-","1"
"175","19DR2018","19DR2018.05",2,22,"MF-700","3-","Tx303",1,1,3,"-","1"
"176","19DR2018","19DR2018.06",2,22,"MF-700","3+","Tx303",1,1,3,"+","3"
"177","19DR2018","19DR2018.07",2,22,"MF-700","0","Tx303",1,1,0,"","2"
"178","19DR2018","19DR2018.08",2,22,"MF-700","1-","Tx303",1,1,1,"-","1"
"179","19DR2018","19DR2018.09",2,22,"MF-700",".","Tx303",1,1,NA,"","2"
"180","19DR2018","19DR2018.10",2,22,"MF-700",".","Tx303",1,1,NA,"","2"
"181","19DR2019","19DR2019.01",2,23,"MF-700","7+","Z025E0079",1,1,7,"+","3"
"182","19DR2019","19DR2019.02",2,23,"MF-700","7-","Z025E0079",1,1,7,"-","1"
"183","19DR2019","19DR2019.03",2,23,"MF-700","7+","Z025E0079",1,1,7,"+","3"
"184","19DR2019","19DR2019.04",2,23,"MF-700","7+","Z025E0079",1,1,7,"+","3"
"185","19DR2019","19DR2019.05",2,23,"MF-700","7+","Z025E0079",1,1,7,"+","3"
"186","19DR2019","19DR2019.06",2,23,"MF-700","2+","Z025E0079",1,1,2,"+","3"
"187","19DR2019","19DR2019.07",2,23,"MF-700","1-","Z025E0079",1,1,1,"-","1"
"188","19DR2019","19DR2019.08",2,23,"MF-700","1-","Z025E0079",1,1,1,"-","1"
"189","19DR2019","19DR2019.09",2,23,"MF-700","0","Z025E0079",1,1,0,"","2"
"190","19DR2019","19DR2019.10",2,23,"MF-700","7-","Z025E0079",1,1,7,"-","1"
"191","19DR2020","19DR2020.01",2,24,"MF-700","3-","Z025E0199",1,1,3,"-","1"
"192","19DR2020","19DR2020.02",2,24,"MF-700","2-","Z025E0199",1,1,2,"-","1"
"193","19DR2020","19DR2020.03",2,24,"MF-700","7+","Z025E0199",1,1,7,"+","3"
"194","19DR2020","19DR2020.04",2,24,"MF-700","7-","Z025E0199",1,1,7,"-","1"
"195","19DR2020","19DR2020.05",2,24,"MF-700","5-","Z025E0199",1,1,5,"-","1"
"196","19DR2020","19DR2020.06",2,24,"MF-700","0","Z025E0199",1,1,0,"","2"
"197","19DR2020","19DR2020.07",2,24,"MF-700","6-","Z025E0199",1,1,6,"-","1"
"198","19DR2020","19DR2020.08",2,24,"MF-700","7-","Z025E0199",1,1,7,"-","1"
"199","19DR2020","19DR2020.09",2,24,"MF-700",".","Z025E0199",1,1,NA,"","2"
"200","19DR2020","19DR2020.10",2,24,"MF-700",".","Z025E0199",1,1,NA,"","2"
"201","19DR2021","19DR2021.01",2,25,"MF-700","0","Z025E0020",1,1,0,"","2"
"202","19DR2021","19DR2021.02",2,25,"MF-700","0","Z025E0020",1,1,0,"","2"
"203","19DR2021","19DR2021.03",2,25,"MF-700","0","Z025E0020",1,1,0,"","2"
"204","19DR2021","19DR2021.04",2,25,"MF-700","5-","Z025E0020",1,1,5,"-","1"
"205","19DR2021","19DR2021.05",2,25,"MF-700","0","Z025E0020",1,1,0,"","2"
"206","19DR2021","19DR2021.06",2,25,"MF-700","0","Z025E0020",1,1,0,"","2"
"207","19DR2021","19DR2021.07",2,25,"MF-700","5-","Z025E0020",1,1,5,"-","1"
"208","19DR2021","19DR2021.08",2,25,"MF-700","0","Z025E0020",1,1,0,"","2"
"209","19DR2021","19DR2021.09",2,25,"MF-700","0","Z025E0020",1,1,0,"","2"
"210","19DR2021","19DR2021.10",2,25,"MF-700","6-","Z025E0020",1,1,6,"-","1"
"211","19DR2022","19DR2022.01",2,26,"MF-700","0","Z025E0101",1,1,0,"","2"
"212","19DR2022","19DR2022.02",2,26,"MF-700","0","Z025E0101",1,1,0,"","2"
"213","19DR2022","19DR2022.03",2,26,"MF-700","0","Z025E0101",1,1,0,"","2"
"214","19DR2022","19DR2022.04",2,26,"MF-700","7-","Z025E0101",1,1,7,"-","1"
"215","19DR2022","19DR2022.05",2,26,"MF-700","1-","Z025E0101",1,1,1,"-","1"
"216","19DR2022","19DR2022.06",2,26,"MF-700","0","Z025E0101",1,1,0,"","2"
"217","19DR2022","19DR2022.07",2,26,"MF-700","4-","Z025E0101",1,1,4,"-","1"
"218","19DR2022","19DR2022.08",2,26,"MF-700","0","Z025E0101",1,1,0,"","2"
"219","19DR2022","19DR2022.09",2,26,"MF-700","0","Z025E0101",1,1,0,"","2"
"220","19DR2022","19DR2022.10",2,26,"MF-700",".","Z025E0101",1,1,NA,"","2"
"221","19DR2023","19DR2023.01",2,27,"MF-700","7+","Z025E0083",1,1,7,"+","3"
"222","19DR2023","19DR2023.02",2,27,"MF-700","0","Z025E0083",1,1,0,"","2"
"223","19DR2023","19DR2023.03",2,27,"MF-700","3-","Z025E0083",1,1,3,"-","1"
"224","19DR2023","19DR2023.04",2,27,"MF-700","7-","Z025E0083",1,1,7,"-","1"
"225","19DR2023","19DR2023.05",2,27,"MF-700","5-","Z025E0083",1,1,5,"-","1"
"226","19DR2023","19DR2023.06",2,27,"MF-700","7-","Z025E0083",1,1,7,"-","1"
"227","19DR2023","19DR2023.07",2,27,"MF-700","7+","Z025E0083",1,1,7,"+","3"
"228","19DR2023","19DR2023.08",2,27,"MF-700","1-","Z025E0083",1,1,1,"-","1"
"229","19DR2023","19DR2023.09",2,27,"MF-700","0","Z025E0083",1,1,0,"","2"
"230","19DR2023","19DR2023.10",2,27,"MF-700",".","Z025E0083",1,1,NA,"","2"
"231","19DR2024","19DR2024.01",2,28,"MF-700","0","Z025E0167",1,1,0,"","2"
"232","19DR2024","19DR2024.02",2,28,"MF-700","0","Z025E0167",1,1,0,"","2"
"233","19DR2024","19DR2024.03",2,28,"MF-700","0","Z025E0167",1,1,0,"","2"
"234","19DR2024","19DR2024.04",2,28,"MF-700","0","Z025E0167",1,1,0,"","2"
"235","19DR2024","19DR2024.05",2,28,"MF-700","0","Z025E0167",1,1,0,"","2"
"236","19DR2024","19DR2024.06",2,28,"MF-700","6+","Z025E0167",1,1,6,"+","3"
"237","19DR2024","19DR2024.07",2,28,"MF-700","7+","Z025E0167",1,1,7,"+","3"
"238","19DR2024","19DR2024.08",2,28,"MF-700","0","Z025E0167",1,1,0,"","2"
"239","19DR2024","19DR2024.09",2,28,"MF-700",".","Z025E0167",1,1,NA,"","2"
"240","19DR2024","19DR2024.10",2,28,"MF-700",".","Z025E0167",1,1,NA,"","2"
"241","19DR2025","19DR2025.01",2,29,"MF-700","0","Z025E0098",1,1,0,"","2"
"242","19DR2025","19DR2025.02",2,29,"MF-700","0","Z025E0098",1,1,0,"","2"
"243","19DR2025","19DR2025.03",2,29,"MF-700","3-","Z025E0098",1,1,3,"-","1"
"244","19DR2025","19DR2025.04",2,29,"MF-700","0","Z025E0098",1,1,0,"","2"
"245","19DR2025","19DR2025.05",2,29,"MF-700","7+","Z025E0098",1,1,7,"+","3"
"246","19DR2025","19DR2025.06",2,29,"MF-700","0","Z025E0098",1,1,0,"","2"
"247","19DR2025","19DR2025.07",2,29,"MF-700","7+","Z025E0098",1,1,7,"+","3"
"248","19DR2025","19DR2025.08",2,29,"MF-700","1-","Z025E0098",1,1,1,"-","1"
"249","19DR2025","19DR2025.09",2,29,"MF-700",".","Z025E0098",1,1,NA,"","2"
"250","19DR2025","19DR2025.10",2,29,"MF-700",".","Z025E0098",1,1,NA,"","2"
"251","19DR2026","19DR2026.01",2,30,"MF-700","3-","Z025E0124",1,1,3,"-","1"
"252","19DR2026","19DR2026.02",2,30,"MF-700","0","Z025E0124",1,1,0,"","2"
"253","19DR2026","19DR2026.03",2,30,"MF-700","0","Z025E0124",1,1,0,"","2"
"254","19DR2026","19DR2026.04",2,30,"MF-700","0","Z025E0124",1,1,0,"","2"
"255","19DR2026","19DR2026.05",2,30,"MF-700","1-","Z025E0124",1,1,1,"-","1"
"256","19DR2026","19DR2026.06",2,30,"MF-700",".","Z025E0124",1,1,NA,"","2"
"257","19DR2026","19DR2026.07",2,30,"MF-700",".","Z025E0124",1,1,NA,"","2"
"258","19DR2026","19DR2026.08",2,30,"MF-700",".","Z025E0124",1,1,NA,"","2"
"259","19DR2026","19DR2026.09",2,30,"MF-700",".","Z025E0124",1,1,NA,"","2"
"260","19DR2026","19DR2026.10",2,30,"MF-700",".","Z025E0124",1,1,NA,"","2"
"261","19DR2027","19DR2027.01",2,31,"MF-700","0","Z025E0025",2,1,0,"","2"
"262","19DR2027","19DR2027.02",2,31,"MF-700","3-","Z025E0025",2,1,3,"-","1"
"263","19DR2027","19DR2027.03",2,31,"MF-700","0","Z025E0025",2,1,0,"","2"
"264","19DR2027","19DR2027.04",2,31,"MF-700","5-","Z025E0025",2,1,5,"-","1"
"265","19DR2027","19DR2027.05",2,31,"MF-700","2-","Z025E0025",2,1,2,"-","1"
"266","19DR2027","19DR2027.06",2,31,"MF-700","6-","Z025E0025",2,1,6,"-","1"
"267","19DR2027","19DR2027.07",2,31,"MF-700","0","Z025E0025",2,1,0,"","2"
"268","19DR2027","19DR2027.08",2,31,"MF-700","7+","Z025E0025",2,1,7,"+","3"
"269","19DR2027","19DR2027.09",2,31,"MF-700",".","Z025E0025",2,1,NA,"","2"
"270","19DR2027","19DR2027.10",2,31,"MF-700",".","Z025E0025",2,1,NA,"","2"
"271","19DR2028","19DR2028.01",2,32,"MF-700","7+","Z025E0168",2,1,7,"+","3"
"272","19DR2028","19DR2028.02",2,32,"MF-700","7+","Z025E0168",2,1,7,"+","3"
"273","19DR2028","19DR2028.03",2,32,"MF-700","3+","Z025E0168",2,1,3,"+","3"
"274","19DR2028","19DR2028.04",2,32,"MF-700","1-","Z025E0168",2,1,1,"-","1"
"275","19DR2028","19DR2028.05",2,32,"MF-700","1+","Z025E0168",2,1,1,"+","3"
"276","19DR2028","19DR2028.06",2,32,"MF-700","1-","Z025E0168",2,1,1,"-","1"
"277","19DR2028","19DR2028.07",2,32,"MF-700","7+","Z025E0168",2,1,7,"+","3"
"278","19DR2028","19DR2028.08",2,32,"MF-700","7+","Z025E0168",2,1,7,"+","3"
"279","19DR2028","19DR2028.09",2,32,"MF-700","1-","Z025E0168",2,1,1,"-","1"
"280","19DR2028","19DR2028.10",2,32,"MF-700","1+","Z025E0168",2,1,1,"+","3"
"281","19DR2029","19DR2029.01",2,33,"MF-700","0","Z025E0082",2,1,0,"","2"
"282","19DR2029","19DR2029.02",2,33,"MF-700","0","Z025E0082",2,1,0,"","2"
"283","19DR2029","19DR2029.03",2,33,"MF-700","2-","Z025E0082",2,1,2,"-","1"
"284","19DR2029","19DR2029.04",2,33,"MF-700","0","Z025E0082",2,1,0,"","2"
"285","19DR2029","19DR2029.05",2,33,"MF-700","7-","Z025E0082",2,1,7,"-","1"
"286","19DR2029","19DR2029.06",2,33,"MF-700","0","Z025E0082",2,1,0,"","2"
"287","19DR2029","19DR2029.07",2,33,"MF-700","0","Z025E0082",2,1,0,"","2"
"288","19DR2029","19DR2029.08",2,33,"MF-700","0","Z025E0082",2,1,0,"","2"
"289","19DR2029","19DR2029.09",2,33,"MF-700","1-","Z025E0082",2,1,1,"-","1"
